@relation movies
@attribute 'MovieId' numeric
@attribute 'Title' string
@attribute 'IsAction' { 0, 1}
@attribute 'IsAdventure' { 0, 1}
@attribute 'IsAnimation' { 0, 1}
@attribute 'IsBiography' { 0, 1}
@attribute 'IsComedy' { 0, 1}
@attribute 'IsCrime' { 0, 1}
@attribute 'IsDrama' { 0, 1}
@attribute 'IsRomance' { 0, 1}
@attribute 'IsFantasy' { 0, 1}
@attribute 'IsHorror' { 0, 1}
@attribute 'IsMistery' { 0, 1}
@attribute 'IsHistory' { 0, 1}
@attribute 'IsFamily' { 0, 1}
@attribute 'IsSport' { 0, 1}
@attribute 'IsWar' { 0, 1}
@attribute 'IsWestern' { 0, 1}
@attribute 'IsSciFi' { 0, 1}
@attribute 'IsThriller' { 0, 1}
@attribute 'Year' numeric
@attribute 'Rating' real
@attribute 'Votes' numeric
@attribute 'CriticScore' numeric
@data
426',The Curious Case of Benjamin Button',0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2008,7.8,485075,70
427',Sin City: A Dame to Kill For',1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2014,6.5,122185,46
428',The Bourne Ultimatum',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,8.1,525700,85
429',Srpski film',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2010,5.2,43648,55
430',The Purge: Election Year',1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,6,54216
431',3 Idiots',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2009,8.4,238789,67
432',Zoolander 2',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4.7,48297,34
433',World War Z',1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,7,494819,63
434',Mission: Impossible - Ghost Protocol',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,7.4,382459,73
435',Let Me Make You a Martyr',1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.4,223,56
436',Filth',0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2013,7.1,81301
437',The Longest Ride',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2015,7.1,58421,33
438',The imposible',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2012,7.6,156189,73
439',Kick-Ass 2',1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2013,6.6,214825,41
440',Folk Hero & Funny Guy',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.6,220,63
441',Oz the Great and Powerful',0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,6.3,181521,44
442',Brooklyn',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2015,7.5,94977,87
443',Coraline',0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2009,7.7,156620,80
444',Blue Valentine',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2010,7.4,151409,81
445',The Thinning',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,6,4531,31
446',Silent Hill',0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2006,6.6,184152
447',Dredd',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012,7.1,213764,59
448',Hunt for the Wilderpeople',0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,7.9,52331,81
449',Big Hero 6',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7.8,309186,74
450',Carrie',0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2013,5.9,113272,53
451',Iron Man 2',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,7,556666,57
452',Demolition',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,7,58720,49
453',Pandorum',1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009,6.8,126656,28
454',Olympus Has Fallen',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,6.5,214994,41
455',I Am Number Four',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,6.1,202682,36
456',Jagten',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012,8.3,192263,76
457',The Proposal',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2009,6.7,241709,48
458',Get Hard',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2015,6,95119,34
459',Just Go with It',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2011,6.4,182069,33
460',Revolutionary Road',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2008,7.3,159736,69
461',The Town',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2010,7.6,294553,74
462',The Boy',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,6,51235,42
463',Denial',0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.6,8229,63
464',Predestination',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2014,7.5,187760,69
465',Goosebumps',0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,6.3,57602,60
466',Sherlock Holmes: A Game of Shadows',1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,7.5,357436,48
467',Salt',1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,6.4,255813,65
468',Enemy',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,6.9,111558,61
469',District 9',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2009,8,556794,81
470',The Other Guys',1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2010,6.7,199900,64
471',American Gangster',0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2007,7.8,337835,76
472',Marie Antoinette',0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2006,6.4,83941,65
473',2012',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009,5.8,297984,49
474',Harry Potter and the Half-Blood Prince',0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2009,7.5,351059,78
475',Argo',0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2012,7.7,481274,86
476',Eddie the Eagle',0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,7.4,56332,54
477',The Lives of Others',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2006,8.5,278103,89
478',Pet',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,5.7,8404,48
479',Paint It Black',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,8.3,61,71
480',Macbeth',0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,6.7,41642,71
481',Forgetting Sarah Marshall',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2008,7.2,226619,67
482',The Giver',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2014,6.5,93799,47
483',Triple 9',1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.3,48400,52
484',Perfetti sconosciuti',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,7.7,17584,43
485',Angry Birds',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.3,55781
486',Moonrise Kingdom',0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2012,7.8,254446,84
487',Hairspray',0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2007,6.7,102954,81
488',Safe Haven',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2013,6.7,84765,34
489',Focus',0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2015,6.6,166489,56
490',Ratatouille',0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,8,504039,96
491',Stake Land',0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2010,6.5,36091,66
492',The Book of Eli',1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2010,6.9,241359,53
493',Cloverfield',1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2008,7,313803,64
494',Point Break',1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,5.3,44553,34
495',Under the Skin',0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2013,6.3,94707,78
496',I Am Legend',0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2007,7.2,565721,65
497',Men in Black 3',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.8,278379,58
498',Super 8',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2011,7.1,298913,72
499',Law Abiding Citizen',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2009,7.4,228339,34
500',Up',0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,8.3,722203,88
501',Maze Runner: The Scorch Trials',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2015,6.3,159364,43
502',Carol',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2015,7.2,77995,95
503',Imperium',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2016,6.5,27428,68
504',Youth',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,7.3,52636,64
505',Mr. Nobody',0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2009,7.9,166872,63
506',City of Tiny Lights',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2016,5.7,291,54
507',Savages',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2012,6.5,107960,59
508',(500) Days of Summer',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2009,7.7,398972,76
509',Movie 43',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2013,4.3,83625,18
510',Gravity',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2013,7.8,622089,96
511',The Boy in the Striped Pyjamas',0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2008,7.8,144614,55
512',Shooter',1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2007,7.2,267820,53
513',The Happening',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2008,5,170897,34
514',Bone Tomahawk',0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2015,7.1,47289,72
515',Magic Mike XXL',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,5.7,42506,60
516',Easy A',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2010,7.1,294950,72
517',Exodus: Gods and Kings',1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,6,137299,52
518',Chappie',1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2015,6.9,188769,41
519',The Hobbit: The Desolation of Smaug',0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2013,7.9,513744,66
520',Half of a Yellow Sun',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2013,6.2,1356,51
521',Anthropoid',0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2016,7.2,24100,59
522',The Counselor',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2013,5.3,84927,48
523',Viking',1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,4.7,1830,57
524',Whiskey Tango Foxtrot',0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.6,36156
525',Trust',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2010,7,36043,60
526',Birth of the Dragon',1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,3.9,552,61
527',Elysium',1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2013,6.6,358932,
528',The Green Inferno',0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013,5.4,26461,38
529',Godzilla',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2014,6.4,318058,62
530',The Bourne Legacy',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.7,245374,61
531',A Good Year',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2006,6.9,74674,47
532',Friend Request',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,5.4,12758,59
533',Deja Vu',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2006,7,253858
534',Lucy',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2014,6.4,352698,61
535',A Quiet Passion',0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,7.2,1024,77
536',Need for Speed',1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2014,6.5,143389,39
537',Jack Reacher',1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,7,250811,50
538',The Do-Over',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.7,24761,22
539',True Crimes',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2016,7.3,198,43
540',American Pastoral',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.1,7115,
541',The Ghost Writer',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,7.2,137964,77
542',Limitless',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2011,7.4,444417,59
543',Spectral',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,6.3,27042,39
544',P.S. I Love You',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2007,7.1,177247,
545',Zipper',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,5.7,4912,39
546',Midnight Special',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2016,6.7,54787,76
547',Don't Think Twice',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.8,10485,83
548',Alice in Wonderland',0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2010,6.5,324898,53
549',Chuck',0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,6.8,391,68
550',"I, Daniel Blake"',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,7.9,22941,77
551',The Break-Up',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2006,5.8,106381,45
552',Loving',0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2016,7.1,17141,79
553',Fantastic Four',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,4.3,121847,27
554',The Survivalist',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2015,6.3,9187,80
555',Colonia',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2015,7.1,30074,33
556',The Boy Next Door',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,4.6,30180,30
557',The Gift',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7.1,96688,77
558',Dracula Untold',1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2014,6.3,148504,40
559',In the Heart of the Sea',1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.9,90372,47
560',Idiocracy',0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2006,6.6,115355,66
561',The Expendables',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,6.5,283282,45
562',Evil Dead',0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2013,6.5,133113,57
563',Sinister',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012,6.8,171169,53
564',Wreck-It Ralph',0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7.8,290559,72
565',Snow White and the Huntsman',1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012,6.1,239772,57
566',Pan',0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,5.8,47804,36
567',Transformers: Dark of the Moon',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2011,6.3,338369,42
568',Juno',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2007,7.5,432461,81
569',A Hologram for the King',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.1,26521,58
570',Money Monster',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2016,6.5,68654,55
571',The Other Woman',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2014,6,110825,39
572',Enchanted',0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,7.1,150353,75
573',The Intern',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,7.1,159582,51
574',Little Miss Sunshine',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,7.8,374044,80
575',Bleed for This',0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2016,6.8,11900,62
576',Clash of the Titans',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2010,5.8,238206,39
577',The Finest Hours',1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2016,6.8,44425,58
578',Tron',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010,6.8,273959,49
579',The Hunger Games: Catching Fire',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7.6,525646,76
580',All Good Things',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2010,6.3,44158,57
581',Kickboxer: Vengeance',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4.9,6809,37
582',The Last Airbender',1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,4.2,125129,20
583',Sex Tape',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2014,5.1,89885,36
584',What to Expect When You're Expecting',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2012,5.7,60059,41
585',Moneyball',0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2011,7.6,297395,87
586',Ghost Rider',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2007,5.2,190673,35
587',Unbroken',0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2014,7.2,114006,59
588',Immortals',1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2011,6,142900,46
589',Sunshine',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2007,7.3,199860,64
590',Brave',0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,7.2,293941,69
591',Män som hatar kvinnor',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2009,7.8,182074,76
592',Adoration',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2013,6.2,25208,37
593',The Drop',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2014,7.1,116118,69
594',She's the Man',0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2006,6.4,122864,45
595',Daddy's Home',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,6.1,68306,42
596',Let Me In',0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2010,7.2,97141,79
597',Never Back Down',1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2008,6.6,84083,39
598',Grimsby',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.2,63408,44
599',Moon',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2009,7.9,277123,67
600',Megamind',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,7.3,183926,63
601',Gangster Squad',1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2013,6.7,181432,40
602',Blood Father',1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.4,40357,66
603',He's Just Not That Into You',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2009,6.4,137684,47
604',Kung Fu Panda 3',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7.2,89791,66
605',The Rise of the Krays',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2015,5.1,1630,90
606',Handsome Devil',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,7.4,338,
607',Winter's Bone',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2010,7.2,116435,
608',Horrible Bosses',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2011,6.9,368556,57
609',Mommy',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,8.1,33560,74
610',Hellboy II: The Golden Army',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2008,7,216932,78
611',Beautiful Creatures',0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2013,6.2,71822,52
612',Toni Erdmann',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,7.6,24387,93
613',The Lovely Bones',0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2009,6.7,130702,42
614',The Assassination of Jesse James by the Coward Robert Ford',0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2007,7.5,143564,68
615',Don Jon',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2013,6.6,199973,66
616',Bastille Day',1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.3,21089,48
617',2307: Winter's Dream',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,4,277,53
618',Free State of Jones',1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.9,29895,
619',Mr. Right',1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2015,6.3,30053,52
620',The Secret Life of Walter Mitty',0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2013,7.3,249877,54
621',Dope',0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2015,7.3,66400,72
622',Underworld Awakening',1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2012,6.4,127157,39
623',Antichrist',0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2009,6.6,94069,49
624',Friday the 13th',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009,5.6,78631,34
625',Taken 3',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2014,6,144715,26
626',Total Recall',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.3,210965,43
627',X-Men: The Last Stand',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2006,6.7,406540,58
628',The Escort',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2016,6,7181,46
629',The Whole Truth',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.1,10700,
630',Night at the Museum: Secret of the Tomb',0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,6.2,74886,47
631',Love & Other Drugs',0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2010,6.7,151519,55
632',The Interview',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6.6,261536,52
633',The Host',0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2006,7,73491,85
634',Megan Is Missing',0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2011,4.9,6683,94
635',WALL·E',0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2008,8.4,776897,
636',Knocked Up',0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2007,7,309398,85
637',Source Code',0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2011,7.5,404884,74
638',Lawless',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2012,7.3,195360,58
639',Unfriended',0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2014,5.6,50402,59
640',American Reunion',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.7,178471,49
641',The Pursuit of Happyness',0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2006,8,361105,64
642',Relatos salvajes',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2014,8.1,110100,77
643',The Ridiculous 6',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,4.8,31149,18
644',Frantz',0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2016,7.5,4304,73
645',Viral',0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2016,5.5,3564,72
646',Gran Torino',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008,8.2,595779,
647',Burnt',0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,6.6,76469,42
648',Tall Men',0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2016,3.2,173,57
649',Sleeping Beauty',0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2011,5.3,27006,
650',Vampire Academy',1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2014,5.6,44111,30
651',Sweeney Todd: The Demon Barber of Fleet Street',0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2007,7.4,296289,83
652',Solace',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2015,6.4,36300,36
653',Insidious',0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2010,6.8,219916,52
654',Popstar: Never Stop Never Stopping',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.7,30875,68
655',The Levelling',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,6.4,482,82
656',Public Enemies',0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2009,7,240323,70
657',Boyhood',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,7.9,286722,100
658',Teenage Mutant Ninja Turtles',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5.9,178527,31
659',Eastern Promises',0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2007,7.7,198006,82
660',The Daughter',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2015,6.7,2798,62
